region_area_,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
region_area_1508,7.958871446046477,235.6024477324247,26845.965824096224,7.368908403481706,327.9842219582324,399.3692157392943,11.137867169120492,52.62551952476866,4.007902612509118,1
region_area_1509,6.618186566692918,215.0284555232066,13776.926602395191,5.6206517023490905,,325.3043932446135,12.18716871396644,61.589422868387125,3.79706786115003,1
region_area_1510,6.000723335995511,211.77619597947208,21111.96891474196,4.034315377953433,302.0522860761441,394.85829758346233,9.366965325690312,71.11721724990191,4.176218742792006,1
region_area_1513,6.353436843717337,269.323253409272,18665.149107596397,6.385583124150181,313.13813240264926,513.5198970040229,15.527459239950284,94.50193228247772,3.861109202341755,1
region_area_1518,6.948265449383849,276.0056506672878,6874.890827012846,9.812173555542632,429.7907329005304,396.6870831639076,15.950192725826737,59.589012721158525,4.09561181325633,1
region_area_1519,,261.50674427341244,13671.720841043005,8.241376379904551,419.2156644629846,362.3573276513618,10.458658740835729,45.41900698332199,3.3648908816171703,1
region_area_1522,8.24955050895133,281.706722802848,32899.05417835638,6.715160453739392,281.4200967834265,375.0361281421684,17.156184733261323,69.89664116801306,4.284831119370148,1
region_area_1523,6.903816977786621,309.300732383052,35456.01442277504,4.576566027111783,206.99234260681732,328.7276223213142,14.06673961071662,65.98167919419524,3.867843302640828,1
region_area_1524,7.605674820650833,261.14532629398866,9584.015251928668,8.204592718152444,372.2168036352728,335.7886912166497,11.886265015041245,86.6284743861137,5.554074526332097,1
region_area_1529,,234.8148789873548,23727.39891581993,4.659638326545387,278.425950382884,392.9527409283204,10.318622575685977,75.67604956356142,3.714469252576865,1
region_area_1530,,245.53510565414777,38119.4903791023,6.693347221274021,334.0343293569715,447.0324171089761,13.851597926652328,60.6055810398704,3.356977981613418,1
region_area_1531,6.692531669059861,251.17824161961423,37033.45690199282,4.422261701994672,281.59002937219543,386.7777942156429,12.59025698991665,57.9334837106709,2.9421153671384173,1
region_area_1533,6.715940563939271,268.8362742288624,17180.492994964716,8.611160316457877,394.0208849930845,359.1080699501286,14.459595084553296,57.36208237694076,2.4047292060079903,1
region_area_1534,7.490786675734917,253.2319514370413,26551.67491531668,6.815961681759403,313.67913796056314,316.45056250687924,18.10316009986307,67.47107867941563,4.354535490634887,1
region_area_1537,7.381757557406792,254.23419229126543,1372.3958541133306,10.82434303720172,476.4825733136131,371.4474956231479,16.65343838876616,55.24754619309448,3.3380217586877454,1
region_area_1538,7.256015038533906,247.4237132356001,44184.53527012368,4.960746965145425,261.17071780893343,334.3551475903347,8.253929054665644,69.49004408476479,4.534960272538596,1
region_area_1539,7.0258217707497685,198.7419509799427,21226.97035870592,7.037570017496914,388.1479698465305,431.2049168971555,14.101100554431792,51.28905802120247,4.746091948559119,1
region_area_154,7.948815718151566,289.0103003811578,19129.763176061344,5.547154341302671,,444.760458610077,8.768293700705424,67.41904028450396,3.692250861269816,0
region_area_1540,7.606880475374772,234.61399037376597,29340.2340790751,5.398806512573999,260.27983216122686,437.0909416742492,14.11198323032674,91.70570343135016,4.564460391989159,1
region_area_1541,6.983860438979463,253.0301722271454,11849.07453971629,7.352723492285405,,497.0755425699804,16.166439779000637,61.96635771917402,4.159566509149576,1
region_area_1542,6.347020017898686,148.05479927936534,19743.45322711567,3.097870968859768,306.176349406722,513.0240132295652,15.19909115186628,86.6691682433411,4.526350938820338,1
region_area_1543,7.322828416616528,281.11679148841074,24682.429356937108,7.120769875878758,324.5778505731114,359.4182127418225,9.602937073238916,50.775145497161205,3.981968831838976,1
region_area_1544,6.777506359435946,257.8246389722263,15229.217719512666,5.877598860887502,322.1445167335217,533.3467319701859,12.788724393666753,86.28097060753258,4.263180267696578,1
region_area_1545,8.370364964619357,206.3274560930091,27193.622188151203,5.486641887981358,,366.6248654775606,7.9371081464018225,69.53466467298136,2.746649833830865,1
region_area_1546,6.642755695262761,219.67031236993307,36505.82906825433,5.757750465519069,299.2975930994777,484.16249017326027,14.404241868727222,71.82189113232498,4.299209281102346,1
region_area_1547,6.21758491448443,254.4811123000654,15597.94569368542,7.446650564808638,361.9929228470414,463.027024905992,14.7021445174402,70.96597650024327,4.15016690975386,1
region_area_1548,6.630122155828689,243.2955939298756,36270.00612728326,4.6690557109732005,278.24441025718943,330.5758529632049,14.891347362452375,81.09521278292362,3.352764605845478,1
region_area_1549,8.051022203026939,222.5256447184681,28338.968850651054,6.087310109884276,319.7501842204333,507.011266181651,16.297870149305066,91.23821931749058,3.767443125675908,1
region_area_155,6.906992171811655,267.5591815215827,19991.543959670063,6.997541030187239,340.85114094883045,366.5641368515823,9.719106024611772,61.2376436255536,2.124759352216301,0
region_area_1550,8.41608681704654,259.09991245365336,28235.211667777286,7.479312427450797,298.0756412466777,454.6651084764735,12.750175778177418,78.87153283586049,4.9300838102540485,1
region_area_1551,,217.6878821170231,24037.81530065846,6.831901990383293,350.6303892638596,421.58346097100656,9.561473170031018,95.01612226620026,3.743703735181629,1
region_area_1552,7.933067691513921,255.498172082796,12733.1930538686,7.412376121030238,331.83229019465125,459.7906024311428,15.774628241379144,55.51907965591154,4.5342330430238365,1
region_area_1553,7.9176085954610205,232.2992804708941,15805.954963604385,6.958207350085612,,301.90106717662155,13.148616800170752,77.24605116007568,3.784085381264125,1
region_area_1554,8.942045991487,266.44767675207754,56488.97722336029,2.926627780276614,129.74511316047938,552.0204676754552,9.418770679686228,70.94337383447701,4.354287641189531,1
region_area_1556,,208.98153812260787,45243.3337635513,3.7600672659036576,247.92515128926084,409.87196482112194,16.191232449405316,53.61708576274295,4.108856703319134,1
region_area_1559,6.816416925295727,288.04339549295537,24170.579705096072,8.401201816367807,350.5172891220659,487.1289651307417,16.679059831350212,93.06075720286198,4.2747382136106005,1
region_area_156,,332.042557702074,22452.39561848178,6.4688883645584765,344.3809344408463,405.4467752928905,15.008080469555846,67.24016777793415,4.444350199227698,0
region_area_1561,6.227826794815905,220.70011229477424,22550.79707484621,4.668782085119807,298.14961057860216,470.5203864081879,20.894591712522395,93.41573290085198,4.007347485187138,1
region_area_1563,,246.31485760555572,4142.803811241535,9.587892818540334,463.21932820089296,445.523244965272,15.951047606081072,,3.612918763485361,1
region_area_1565,6.19124144257447,282.0966873608133,29778.662687575423,4.076286099015244,249.0495040781641,499.0591644367416,13.127135124285685,54.17585110281751,3.3150705928492927,1
region_area_1566,7.701032797005616,172.34902991187488,16979.231639665675,6.507605019234201,354.9953649320802,378.3295749971128,13.102263261412002,69.3752092263662,3.395482609242578,1
region_area_1568,8.83264111562239,250.1989283348378,25100.436215125592,6.512849616940337,,463.8629722364957,14.737438282320436,82.76563482137736,3.4521497364245355,1
region_area_1569,5.646083311861947,270.1168231538779,22455.999822372247,7.978947073676096,386.7839033892592,411.3612922845298,16.755114369808137,31.28903937446889,3.9385056274364985,1
region_area_157,,241.55335058611396,12224.615317059615,4.341400431640684,309.3099994600624,409.3763589317789,11.981796669068938,62.00163598802028,3.4631725477162503,0
region_area_1570,7.33210396318143,236.18896733937785,24412.808347540544,6.94904123694978,,320.3669741911244,15.047217307210968,,3.90109686620938,1
region_area_1571,7.896743922258235,248.37596839010016,9407.968849341654,9.305245264448212,401.0196923757978,280.899058781986,11.405587314258849,53.31684835708191,4.889458166019273,1
region_area_1573,6.010617576533585,235.33247242400327,15940.878081159575,7.860411419740101,422.2312023276109,324.6348133899644,20.41961673780456,83.82293779298935,4.867287404331263,1
region_area_1574,7.986018499069503,231.56944880948225,24713.298242552213,5.383054824241396,288.3159970928974,445.0595188654389,8.747494410465077,84.69696267045227,3.1530047275571595,1
region_area_1575,,314.63156609457536,16671.30082385554,7.453426385849215,,437.916456301812,17.25696898421368,77.92569948707082,4.30405163167599,1
region_area_1576,7.159613911959985,218.59720600288216,30898.294849878886,5.180109788825995,,447.4535849220277,15.686902736375355,61.96852795461147,4.943842600666056,1
region_area_1577,7.565198073160248,264.2021601218445,11246.731456554986,7.90386718625029,377.9667854290132,351.8214586410778,15.774955291483176,67.34505672019866,5.185000023597019,1
region_area_1578,6.865568515027833,282.2189449586549,22586.09361973081,5.371576613770539,,506.7084247597272,16.259963807086177,91.576708784448,4.916218246161076,1
region_area_158,8.46133087400179,263.3552570707725,34407.08125636839,8.374340934734448,385.60049466349005,487.448368601036,13.90671218138037,,3.771944146409479,0
region_area_1580,6.129069622155112,248.7949857583272,22207.78767609088,7.082640611525912,,474.9563219016802,14.133602162841594,61.561944731409845,3.837639089504538,1
region_area_1581,5.991371081542708,237.496521910459,28703.257190846165,5.61748232769017,338.772711868393,440.2901617726486,17.76955497973965,68.68819774058021,4.539371149738408,1
region_area_1582,9.723377230792792,241.6713118034579,9076.951294054556,9.44727733874483,358.12982188687863,453.14241692922224,13.412823795693424,62.94168746777496,4.0720633529651895,1
region_area_1584,6.71579947892659,243.93639153227497,16007.277398336131,6.06435219103741,315.1975382904519,326.3830290699904,17.970533212878575,85.30751082066975,4.999752022622454,1
region_area_1585,7.966762553436026,214.70113256130188,13355.01132042948,7.172158620278041,,376.4845436395861,17.23086347296633,,4.816347767394934,1
region_area_1586,8.242558635342093,206.3900030938181,24042.492970632786,7.334399384119997,339.0389811395406,428.3687574847797,13.370852598441882,66.69295244522269,3.5294272368553408,1
region_area_1588,6.785384060224329,267.4209588654611,13099.163100601323,5.260718875091872,,354.0774054346173,15.343641733497444,65.72970498340958,4.677920641099911,1
region_area_1589,7.007974587155316,299.67860225864683,26136.61838181698,7.468925366541775,335.79935666742153,413.8592555264207,11.01047625548146,75.44802516708788,4.628974863583534,1
region_area_159,7.726134807902507,284.7217543445284,21668.17355194747,6.008371250956119,341.0182845809434,482.3639937325684,14.50486001596128,36.69303788764197,3.72063690445242,0
region_area_1591,7.918087079178242,226.11113022409836,29566.01591856324,7.127368899950726,,332.63842323301645,11.414245068505448,70.23174608527755,4.640043009571169,1
region_area_1592,5.772769697849313,236.83449416062692,26694.06641746679,5.503768879828092,333.8184773849804,322.9743643369379,12.481272275359668,32.87616091576364,4.154685423680439,1
region_area_1593,7.571684493181063,223.78222917379543,8835.860686442204,9.261294788732926,437.0391843211271,315.9394870063121,11.114592033927448,92.5968850175686,3.920287688012938,1
region_area_1594,8.733525329569868,254.17002087656297,24578.72603193173,6.28933426498678,289.4235758045762,346.9296561851025,16.80692017237497,68.90806179495857,3.149201800222124,1
region_area_1595,6.917858355091138,251.4793960148611,27651.913909349358,6.2249638745436,322.4415683683833,463.7425097340194,11.388386641171715,92.05718052267152,5.544167317192912,1
region_area_1597,6.539115261496296,269.39358993863453,23308.601687670285,6.872634687662089,356.18894443745114,595.2714269959149,10.847145849226802,40.88885620785008,4.21167195883605,1
region_area_1599,8.227083130096286,325.1257776775089,40547.26114214992,6.825350527068417,242.1920304515493,427.7787022460746,9.914669141814256,79.51210488560058,3.619181847561858,1
region_area_1600,7.274198050602535,206.88471988141117,16256.206181677806,7.349739576557196,381.92557965340177,601.90647197882,12.41749282127692,59.795518417765855,3.1527627940382823,1
region_area_1601,7.118980168364626,211.7364935219996,32528.420424952103,4.784316944576499,293.03300156741204,450.42287086414495,10.113145983025486,61.79480126131589,5.349210585555077,1
region_area_1602,,214.18370991899909,32865.81433599459,5.761982336130409,318.2126120081191,289.75180382729604,10.916672993221235,81.64145740099578,3.574605162201768,1
region_area_1603,5.941942536401314,299.9374575603414,14778.337685892962,6.085868739853288,336.5411946961334,527.6518169196527,16.03687939664773,66.66641892497087,4.302179284726438,1
region_area_1605,7.44518902590451,201.54961416445576,4168.501804363886,10.26859228829424,477.284830493031,365.6834809539787,15.45742481672509,74.87597575082576,2.745803764968096,1
region_area_1608,6.919726155212071,245.6328905739633,35559.03645786589,6.067166924103656,300.5318239680444,404.9343259381595,12.088960883245516,69.96813473730641,4.120827880347175,1
region_area_1609,6.472371049680761,215.5427921475229,24246.808375293247,7.318201641180113,373.9579212737552,378.1845100773872,12.869140707841137,96.91040303165856,4.134575196718209,1
region_area_161,8.927078148301744,292.6489957272048,22821.55918718769,8.244927652749253,368.7206710191556,390.3022000224397,10.964287278110344,75.9720678201616,4.60186095914794,0
region_area_1612,6.707108205835426,261.86039362738643,10795.08870890831,7.662377806152958,374.31699095663,416.3035550358407,18.88667887832683,,2.640246412985256,1
region_area_1613,7.240194470415268,204.9114698485185,31145.007934823967,4.5022586454908256,261.9584301470161,461.120838333608,10.95691676865179,,3.3628217632499267,1
region_area_1615,7.031839173708415,226.23975114218575,12654.248895150407,7.531795420111786,,581.9270681785504,13.321488586363936,61.19965194393319,2.725564949076888,1
region_area_1616,7.4943911014551485,255.9645973687143,25058.46502776517,6.5768483203464,328.69450959100334,323.1965196352882,16.69407203986132,73.09174144050509,3.579651838079742,1
region_area_1617,6.957433637931853,265.1540296462115,15007.72634482965,6.692349389440368,329.56387315651693,478.6600615423049,17.51226103994774,104.32210403163933,4.892050440191023,1
region_area_1619,6.9623245949195365,255.95691051978653,35229.381812291766,4.783899864778581,255.4750451288235,370.1639598270384,13.72255977824788,,4.526768327029911,1
region_area_162,6.208015539719022,203.9949970010493,17359.10117566323,7.910128232068043,329.0271421581291,491.3006734784213,14.379092275210253,62.83319917163483,4.334615732320451,0
region_area_1620,6.509621638211163,248.53339329174983,20122.49737437865,6.557971432412009,353.7570875415292,482.8143808844901,11.163818499412836,64.77830907028907,3.802819638132032,1
region_area_1621,8.069297892811402,241.777997833016,16654.814180642345,7.7334020964830845,351.32306321407816,428.3050717349236,12.39876978964234,49.12425640494752,3.021381555454751,1
region_area_1622,7.213375388220339,264.5410669664044,27378.004586365645,6.610490850961157,328.4625212039509,467.61658723241794,18.07373601497714,,3.4534388764574366,1
region_area_1624,6.975209177557351,226.1949300861648,35701.460130774125,5.189443721045572,290.79791539524854,411.1638017331808,10.39028264615744,66.53557889523184,5.256483549715023,1
region_area_1625,7.422225264350398,254.097198576274,40148.4285320603,5.29750292589056,257.33556428722443,411.8804572096606,9.130661103805192,53.13458497111864,4.486512692528834,1
region_area_1627,6.617862257193747,225.05445694280317,33245.935397916226,6.717376399255808,326.9135926668142,490.0255377824352,16.02391223356214,60.45479353464554,4.6013511981931385,1
region_area_1628,6.769769338622252,229.1056433901418,16980.563291571823,6.746886811830744,370.651390677996,309.5099766499827,18.808656956003382,62.98352727495882,3.846611900914847,1
region_area_163,6.128425635295917,192.2663001885964,9616.13752031365,7.323108508939653,278.6968168870942,425.1137368963965,16.540842913307284,50.80892671149397,4.633823861920798,0
region_area_1632,,213.9411408067988,36525.85569420241,5.208116403285634,285.3693830547229,532.7055118428148,14.500518517478708,78.98346469502275,4.645691670402503,1
region_area_1633,7.490807653925485,249.7404030010932,6873.864695997229,8.229518224138552,,450.5761976091544,11.152455681181989,61.05098706754863,3.716367554767152,1
region_area_1634,6.037428193759539,277.80788437349287,12989.096039456806,8.172094769632334,393.12564168150186,316.49128263043843,7.227391112549338,41.30550735980774,3.59421736385624,1
region_area_1635,,209.4690995972117,8721.536695292894,7.799686881161509,426.4554439039449,481.1785367230232,15.45894973225539,75.0006757713294,3.392134168351501,1
region_area_1637,,207.162010212029,26886.13974875856,4.5894707760483175,292.6637872225497,564.3263897459996,14.382102893339988,53.59694273919201,4.709676028114963,1
region_area_1638,,237.13944014145147,7557.326081942309,9.149396662979916,406.7831813917367,298.47371280203856,12.96641736058909,72.30201487275248,4.116263245209827,1
region_area_1639,6.758851697206596,268.9273677025609,22541.079977984744,6.891624521399857,305.4257123452743,392.6076997574068,18.943735399443067,53.930434821713,3.639971875965876,1
region_area_164,,253.0287234693961,11982.045001634098,8.88429551730024,340.7290477393623,426.6939057529136,14.184228347598587,62.88052953456744,2.6789107131905774,0
region_area_1640,7.486780879606536,201.9764821349568,31130.51745311637,4.279260623635113,,361.6804113995182,19.043527900247778,53.25213188211783,2.7484287971608525,0
region_area_1642,,206.03649960100373,42617.60820967836,5.524613571801718,450.0128006660369,466.2903379930522,20.785974730110222,77.25250041038335,2.8465011985982662,0
region_area_1643,7.3489371420594365,318.42911322725126,15818.566130417012,10.26987084441179,,551.8600824896753,13.5131464935378,54.73412764176974,4.725746456238614,0
region_area_1644,7.846057926337261,274.83276750548714,23264.414778350238,5.617556420051273,301.1477332872021,398.076335796834,13.51173745495127,43.190186466117474,2.487968647002356,0
region_area_1646,6.1798098000471855,299.6071536638234,15391.863961724426,7.709446442742546,273.83200323241977,497.7307329898284,9.801477802501704,69.81202548357233,3.704324220484782,0
region_area_1647,6.755669308054412,260.1359655247094,13821.86097101792,7.252604240592614,335.3646373860564,509.1759093289456,19.44414306738319,81.2137461135178,3.9595176374849546,0
region_area_1648,,264.42618406537326,28267.05991722952,3.3273029657211977,,493.9029676243317,15.84691082850956,78.92585248846997,4.312289707883561,0
region_area_165,7.308048848275572,325.4788411532068,14600.844332513008,7.800992260458425,385.30996564025713,425.7122777934955,16.866624703623568,69.05222694624709,3.696119711501417,0
region_area_1650,8.218171065854822,166.83584112019764,22465.99236716278,4.6956399846899055,,418.4651989119181,6.837793597705609,91.10826781101426,4.24644617230064,0
region_area_1652,6.381978996412815,286.7190009315537,18983.25857364074,7.981703277696264,,521.5901572823685,16.288542431277715,77.95452139265059,3.299047219076856,0
region_area_1655,7.260904363269189,239.8518526425159,21391.46735461516,6.272055571345844,357.3673346834088,400.3902661378642,14.496606181742248,81.19745565024631,4.383823385030879,0
region_area_1659,8.205447052623702,196.57120810329977,17981.55958688566,6.275649542473752,360.13767983027446,430.4992227770968,15.961797119382918,100.82730585069784,3.7399216697331688,0
region_area_166,,220.87312635085357,39906.49508163597,6.250185591697703,,525.491742011349,13.62107812989613,40.62917236263919,4.35323858897122,0
region_area_1660,7.670505864185263,174.11053460564875,33843.924257656254,4.911558103708827,391.4909386198391,473.0726393288208,18.803729925554915,83.01965739656954,3.933826460461319,0
region_area_1661,6.791097166019485,259.9020539506058,20149.484483969205,5.499189279805652,289.10196903902033,301.4092115534742,12.432335187989208,57.418577347053535,3.0840397616728685,0
region_area_1662,6.006769481080511,277.64798924054253,20280.00584883045,7.861605662378324,226.26174098364703,286.09159525504964,9.755786456157503,52.75502547990045,4.034754809022699,0
region_area_1663,,255.15868456185865,32951.621179268026,5.690466216945725,325.2503028785186,349.7468822650443,4.578092263860565,71.30549627739059,4.905229738605767,0
region_area_1665,7.473235376592182,274.03882692278523,19932.890035876157,5.465296208292051,318.4539670732029,600.4301264863392,13.661911202210016,89.56857544954435,3.877714249855098,0
region_area_1667,7.380104834625337,288.6965278604404,16862.848286891745,6.797006264369259,306.9280381509018,488.7595180309788,13.359475387897684,92.97955712547515,5.03045220196702,0
region_area_1668,10.067632997838077,195.3878464081623,39716.43661454178,4.198555314828886,391.6554414943465,425.1557563086282,17.763793592851624,,3.776788997262064,0
region_area_1670,,222.4689131152833,38971.35582099618,8.060767886549886,386.6988435826021,407.5467128034464,17.30660786765331,73.76199560645041,2.6432124116405253,0
region_area_1671,6.124847329190028,202.46524843673728,15092.3224551592,6.305977273686062,383.0640738557521,398.2425308645463,16.72695941496435,69.28284699916513,4.211967654412953,0
region_area_1672,,188.0273172318413,20594.238528371498,3.656300097646581,394.4297003769019,530.515505321842,19.35455045178001,50.14493328945,3.302419289577298,0
region_area_1673,7.876495131350931,301.6705120435647,15741.386437772228,7.770927478504536,,401.3637936893696,16.648868884573613,59.36108622626109,3.913904716907024,0
region_area_1674,6.021051322822076,228.9975732660482,18966.66785720226,9.90876398034379,,410.67133007782667,12.946828287281717,60.98515055400795,4.661057552180376,0
region_area_1675,,243.9415018419433,20894.70530376191,7.02675780247742,360.171650279857,427.52976631714847,16.89214532779196,38.2220046276617,3.818403943096136,0
region_area_1676,,217.47058546648591,14807.71836439454,6.497050133269775,270.45269891750024,546.4419828392506,13.944296508541225,77.66532727034517,3.434798594981862,0
region_area_1679,6.6329902541703625,289.0986416236093,12829.397588316227,7.042550015855725,332.046990618065,461.8394167151813,19.74592250089209,73.31654424391998,4.360851169963949,0
region_area_1680,5.400700137691393,248.69288345422555,9969.267548669612,7.574187174471312,,514.00135686519,17.513921707177854,77.49784144381137,3.555737566011368,0
region_area_1681,7.460147818172523,272.11710014353554,25481.22322063066,6.622132618081826,,448.7246351489,13.194086024524818,58.19899266178712,2.4136288515589506,0
region_area_1682,6.709822000741922,199.02707667387205,20922.459273995348,4.328763146220688,,410.4478119181792,18.435856246954568,40.61059628331304,1.6876245048272964,0
region_area_1683,8.054893321996667,289.91366925553234,28545.66024340697,4.792083130618855,,584.5078275055138,17.883014610355342,56.46795295936329,3.5243804297933856,0
region_area_1685,6.920388988495384,303.1266898605267,11086.564668599349,9.688565092841367,286.48987152043924,378.734147028837,17.225803324175597,43.7820822623032,3.2776013640231367,0
region_area_1686,7.025456547708931,235.2583172012959,31660.267555163384,4.927208968128136,,569.1078537758723,14.498046365679029,56.40525198236538,2.9270514417687563,0
region_area_1687,7.974248428106492,224.52466649194756,26848.934652218704,5.7507231203078,338.68559485585456,357.8530612150603,13.862564052869498,75.65036915259599,3.1959442509174982,0
region_area_1688,8.031055220266794,273.4023151677831,18135.139831090237,8.44970241682681,315.2166789664748,463.0752846516933,12.17096280304268,78.66471218738901,3.338880125546951,0
region_area_169,8.153210075272153,177.9187824875893,10281.234307361585,5.523547173361489,268.3819988025599,498.0133271902029,12.048476580641344,90.73435439214012,2.905788134056523,0
region_area_1690,7.643578361999963,260.63473511888526,21885.80859505897,9.22441720106932,,347.7371732327212,8.968614187437293,63.76192149035233,3.762162859528624,0
region_area_1691,7.731315009102499,219.82357472831077,38356.53130703008,5.723643727895618,298.0744681491976,535.984408394896,16.17611983139481,75.02470542124948,5.164284274583004,0
region_area_1692,6.268402755741024,205.4557929468329,23050.63606736572,6.528127644255686,291.4483494493081,431.3252280406865,13.986357478476387,66.00639217679384,3.389705289941097,0
region_area_1693,7.369911642352921,206.418695822932,19283.70686170484,5.1302140687719735,400.6858975376888,401.4292154953212,18.25356178973741,63.813616859229775,3.821721167441023,0
region_area_1695,6.32037528471829,216.59543594529447,20481.94688145268,7.301147653485312,355.034147945149,432.4460482213273,14.898959847534154,46.15806450941104,2.7286173523352666,0
region_area_1696,7.29008857213943,255.98699579649707,26115.921136997466,4.833079998691936,358.5392012962332,412.9797985602173,8.065477540363513,63.813514438687335,4.700618335949317,0
region_area_1698,7.974065001358431,210.99807233587717,29478.06920954299,2.151202975105261,324.8007053950515,381.3169513238151,18.79891504394377,54.395623851348,4.069086697798404,0
region_area_1699,4.943508443526886,318.30691755716947,11870.72966273124,8.573058021032114,,427.517531195674,15.357794213746995,22.864735036892384,5.070841577374866,0
region_area_17,9.181560007151536,324.5876973413588,24041.631090682386,6.60017910536788,399.09562998275726,488.07964186217794,13.492340780225543,71.57236221295159,4.503660796179122,0
region_area_170,8.293720110388866,256.9343055694714,35216.69078079474,6.136189144541682,347.8073538905959,409.58862120001714,16.170667944692394,80.06951096438448,3.954715282670768,0
region_area_1700,7.70036230513608,271.34568687084686,29432.513061725385,6.051483024862468,323.49544090563336,455.0626178720105,13.132439284931689,77.94480159042597,3.786486994275809,0
region_area_1701,6.054607180419152,278.97191745891587,10216.117227323492,5.679163562535541,307.5419747083579,451.6035004369266,17.334149428715516,65.45521270301884,4.889163359744538,0
region_area_1702,4.221420679849157,171.33402025752895,34370.50192392084,7.656077185685149,412.3259432209139,446.8795979569287,14.500838766219529,64.716468391238,4.278712401471591,0
region_area_1704,7.752176212505221,232.83859560395248,13655.985463240486,6.512436613898464,338.4988889545781,338.3222512062845,15.33612896268708,92.37006241512606,4.725507109575074,0
region_area_1707,7.899256515294086,238.47454486519823,32211.12111125614,4.691952501150236,321.2774758903098,410.2548057970947,19.978604273657577,47.02834159337469,4.448170569609338,0
region_area_1708,5.952267969284858,187.66442129304372,28106.26969773173,7.026146984203961,390.5548594661145,434.0689950474154,15.478779853058068,69.0847929985516,4.769768271388487,0
region_area_1709,8.0401875566739,252.58310716246567,11861.855662246871,6.895499209098148,301.14354821662823,430.6542185259853,7.273607176843637,90.87677553387306,3.221138969011636,0
region_area_1711,6.707016927616642,260.5526959972664,14794.716210659672,7.504480889050146,,563.7494594943033,8.132568475405872,78.35217968582641,3.1656323908377333,0
region_area_1712,5.853560600803125,237.5816414392904,19791.161736918064,6.310970112390779,,499.9018883904237,19.775702716582185,65.15500733028348,3.756873895137448,0
region_area_1713,8.817402774388958,226.5288619024658,23173.62434030482,6.426050327083987,367.8992970697145,562.1795439981175,7.838109270054626,91.55835575809908,3.8640984193819534,0
region_area_1714,,222.2088711521822,39207.89405906348,4.405699371283504,355.18972251119646,391.7904171697269,20.31708839821287,97.53388566320008,2.8125036354500903,0
region_area_1715,,244.3510473898944,19671.65603996068,7.264085984995892,343.41852241435527,332.8406852994942,18.61658553733842,77.82530699465296,3.4815173946449613,0
region_area_1716,7.476408459668984,296.9586098321284,27110.200419741577,9.48715014656938,341.9087443745249,349.8349877813625,16.32267979489954,77.71802138548297,3.478193780402128,0
region_area_1717,7.691486298425762,205.95920997767223,36578.52855592603,7.385917099390737,405.9144991606536,546.9945891431413,16.319965646843382,77.69705050309271,4.042497483266329,0
region_area_1718,7.367371852627868,227.1091005560245,16663.907317663423,7.757972037733801,,364.8699403234506,10.78792090260576,37.47837116797836,3.817215105271688,0
region_area_1719,8.92790592593881,238.8283098279336,22140.18365909178,3.9479107886848297,377.0796790958558,448.62058702553855,8.70297331552909,92.9433206111665,5.474354698144387,0
region_area_172,,288.4512737938619,26009.380069951752,6.769720699770185,373.3454095899316,354.8729244043118,14.547238281098071,72.81124048876342,3.7066017915406855,0
region_area_1720,5.621227320090063,272.42333019208,11124.190969734756,8.50462252304398,315.61645489900536,336.4558725095969,19.41753634764784,84.4923232163273,3.4407533246763085,0
region_area_1721,6.450644925327291,252.3705641317384,27682.812256198384,5.35032824066975,316.8510054254798,583.1387789463545,14.747709075413905,,5.241539195582696,0
region_area_1722,7.566517124512967,256.1704724208063,30824.035300744454,7.511825425618108,354.92108545064934,405.4022754581453,12.2002514943545,63.88270203940322,3.2751420374154505,0
region_area_1723,6.1156375458102,291.7490465757294,15766.091528322091,9.783534268791025,340.1475528412848,417.4245392577166,21.41004836504849,63.18659746604637,3.723625473260451,0
region_area_1727,7.399724707648925,308.79383773951724,18535.35126227052,5.192348541556102,340.58408995980074,364.7723118033933,15.084000065338651,73.12349575658608,3.795124079678799,0
region_area_1728,7.002479940695225,219.72648119065303,20518.860243273084,9.831176286690315,,467.7517819654018,9.917921148828253,57.036861648893066,3.352436318240986,0
region_area_1729,5.34534537107888,289.2841206651258,10315.658783943403,7.517790066250392,282.5168202206356,506.4558752779028,12.729613199723511,87.45783315176273,2.362886022404904,0
region_area_173,9.489972878325856,284.8438558432051,15514.04518858426,4.430521602768062,,288.07506973151885,16.80321636919886,81.54217401723865,4.219967522355668,0
region_area_1731,6.070090952233811,212.30415716858337,26764.79924103052,5.936715926685236,,495.9712578948289,18.885519826116347,82.06110645099592,4.699457410935833,0
region_area_1732,7.095569331079976,247.5088179102823,30235.475613755527,5.680090613883131,308.948807290981,464.0597573248869,16.167738972538455,31.67001016220316,4.861276291728905,0
region_area_1733,,240.53554452497423,16737.41302913648,6.726613079373472,,420.5847337483936,14.65046513036638,60.25511673233209,3.092816759322282,0
region_area_1734,3.92855649232336,242.43988836034427,17328.466267635915,7.387606552810794,307.22467141309903,416.1906141409098,9.683602450484992,45.59573806037498,5.060835979341727,0
region_area_1735,6.352973105397818,295.62060740779174,13859.008746164118,8.874631293770932,,413.6654822630333,12.625126136193996,59.1619935488151,4.155494640010193,0
region_area_1736,5.999125177726393,270.48999945616936,19346.096142495524,5.724830863344992,265.0301821362767,507.5821505353597,16.48619482488395,46.41852278112417,5.046973115947742,0
